STATION,DATE,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00094745,20100826,70.1,16.8,78.5,61.7,5.4,5.5,6.3,5.7
GHCND:USW00094745,20100827,69.9,16.8,78.3,61.5,5.4,5.5,6.3,5.8
GHCND:USW00094745,20100828,69.7,16.8,78.1,61.3,5.4,5.5,6.4,5.8
GHCND:USW00094745,20100829,69.5,16.8,77.9,61.1,5.5,5.5,6.4,5.9
GHCND:USW00094745,20100830,69.3,16.9,77.7,60.8,5.5,5.5,6.4,5.9
GHCND:USW00094745,20100831,69,16.9,77.5,60.6,5.5,5.5,6.4,6
GHCND:USW00094745,20100901,68.8,16.9,77.2,60.3,5.6,5.6,6.4,6
GHCND:USW00094745,20100902,68.5,16.9,76.9,60,5.6,5.6,6.4,6.1
GHCND:USW00094745,20100903,68.2,16.9,76.7,59.8,5.6,5.6,6.5,6.1
GHCND:USW00094745,20100904,67.9,17,76.4,59.5,5.7,5.6,6.5,6.2
GHCND:USW00094745,20100905,67.6,17,76.1,59.1,5.7,5.6,6.5,6.2
GHCND:USW00094745,20100906,67.3,17,75.8,58.8,5.8,5.6,6.5,6.3
GHCND:USW00094745,20100907,67,17,75.5,58.5,5.8,5.6,6.6,6.3
GHCND:USW00094745,20100908,66.7,17.1,75.2,58.2,5.8,5.6,6.6,6.4
GHCND:USW00094745,20100909,66.4,17.1,74.9,57.8,5.9,5.6,6.6,6.4
GHCND:USW00094745,20100910,66,17.2,74.6,57.4,5.9,5.6,6.6,6.5
GHCND:USW00094745,20100911,65.7,17.2,74.3,57.1,6,5.6,6.7,6.5
GHCND:USW00094745,20100912,65.3,17.2,73.9,56.7,6,5.6,6.7,6.6
GHCND:USW00094745,20100913,64.9,17.3,73.6,56.3,6,5.6,6.7,6.6
GHCND:USW00094745,20100914,64.6,17.3,73.2,55.9,6.1,5.6,6.7,6.6
GHCND:USW00094745,20100915,64.2,17.4,72.9,55.5,6.1,5.6,6.8,6.7
GHCND:USW00094745,20100916,63.8,17.4,72.5,55.1,6.2,5.6,6.8,6.7
GHCND:USW00094745,20100917,63.4,17.5,72.1,54.7,6.2,5.6,6.8,6.8
GHCND:USW00094745,20100918,63,17.5,71.8,54.3,6.2,5.6,6.9,6.8
GHCND:USW00094745,20100919,62.6,17.5,71.4,53.9,6.3,5.6,6.9,6.8
GHCND:USW00094745,20100920,62.2,17.6,71,53.4,6.3,5.6,7,6.9
GHCND:USW00094745,20100921,61.8,17.6,70.6,53,6.4,5.6,7,6.9
GHCND:USW00094745,20100922,61.4,17.7,70.2,52.6,6.4,5.6,7.1,7
GHCND:USW00094745,20100923,61,17.7,69.9,52.1,6.5,5.6,7.1,7
GHCND:USW00094745,20100924,60.6,17.8,69.5,51.7,6.5,5.7,7.2,7.1
GHCND:USW00094745,20100925,60.2,17.8,69.1,51.3,6.6,5.7,7.2,7.1
GHCND:USW00094745,20100926,59.8,17.8,68.7,50.9,6.6,5.7,7.2,7.1
GHCND:USW00094745,20100927,59.4,17.9,68.3,50.4,6.7,5.7,7.3,7.2
GHCND:USW00094745,20100928,59,17.9,67.9,50,6.7,5.7,7.3,7.2
GHCND:USW00094745,20100929,58.6,17.9,67.5,49.6,6.7,5.7,7.4,7.2
GHCND:USW00094745,20100930,58.2,18,67.1,49.2,6.7,5.7,7.4,7.2
GHCND:USW00094745,20101001,57.8,18,66.8,48.8,6.8,5.7,7.4,7.3
GHCND:USW00094745,20101002,57.4,18,66.4,48.4,6.8,5.7,7.4,7.3
GHCND:USW00094745,20101003,57,18,66,48,6.8,5.7,7.5,7.3
GHCND:USW00094745,20101004,56.6,18,65.6,47.6,6.8,5.7,7.5,7.3
GHCND:USW00094745,20101005,56.2,18.1,65.2,47.2,6.8,5.7,7.5,7.3
GHCND:USW00094745,20101006,55.8,18.1,64.9,46.8,6.8,5.7,7.5,7.3
GHCND:USW00094745,20101007,55.5,18.1,64.5,46.4,6.9,5.7,7.5,7.3
GHCND:USW00094745,20101008,55.1,18.1,64.1,46,6.9,5.7,7.6,7.3
GHCND:USW00094745,20101009,54.7,18.1,63.8,45.7,6.9,5.8,7.6,7.3
GHCND:USW00094745,20101010,54.4,18.1,63.4,45.3,6.9,5.8,7.6,7.3
GHCND:USW00094745,20101011,54,18.1,63.1,45,6.9,5.8,7.6,7.3
GHCND:USW00094745,20101012,53.7,18.1,62.7,44.7,6.9,5.8,7.6,7.3
GHCND:USW00094745,20101013,53.4,18,62.4,44.3,6.9,5.8,7.7,7.3
GHCND:USW00094745,20101014,53,18,62,44,6.9,5.8,7.7,7.3
GHCND:USW00094745,20101015,52.7,18,61.7,43.7,6.9,5.8,7.7,7.3
GHCND:USW00094745,20101016,52.4,18,61.4,43.4,6.9,5.9,7.7,7.3
GHCND:USW00094745,20101017,52.1,17.9,61,43.1,6.9,5.9,7.7,7.3
GHCND:USW00094745,20101018,51.8,17.9,60.7,42.8,6.9,5.9,7.7,7.3
GHCND:USW00094745,20101019,51.5,17.9,60.4,42.5,6.9,5.9,7.7,7.3
GHCND:USW00094745,20101020,51.2,17.8,60.1,42.3,6.9,5.9,7.7,7.3
GHCND:USW00094745,20101021,50.9,17.8,59.8,42,6.9,5.9,7.8,7.3
GHCND:USW00094745,20101022,50.6,17.7,59.4,41.7,6.9,5.9,7.8,7.3
GHCND:USW00094745,20101023,50.3,17.6,59.1,41.5,6.9,5.9,7.8,7.3
GHCND:USW00094745,20101024,50,17.6,58.8,41.2,6.9,5.9,7.8,7.3
GHCND:USW00094745,20101025,49.8,17.5,58.5,41,7,5.9,7.8,7.3
GHCND:USW00094745,20101026,49.5,17.4,58.2,40.8,7,6,7.8,7.3
GHCND:USW00094745,20101027,49.2,17.4,57.9,40.5,7,6,7.9,7.3
GHCND:USW00094745,20101028,49,17.3,57.6,40.3,7,6,7.9,7.3
GHCND:USW00094745,20101029,48.7,17.2,57.3,40.1,7,6,7.9,7.3
GHCND:USW00094745,20101030,48.4,17.1,57,39.9,7,6,7.9,7.3
GHCND:USW00094745,20101031,48.2,17,56.7,39.7,7.1,6,8,7.3
GHCND:USW00094745,20101101,47.9,16.9,56.4,39.4,7.1,6,8,7.4
GHCND:USW00094745,20101102,47.6,16.8,56,39.2,7.1,6,8,7.4
GHCND:USW00094745,20101103,47.4,16.7,55.7,39,7.2,6,8.1,7.4
GHCND:USW00094745,20101104,47.1,16.6,55.4,38.8,7.2,6,8.1,7.5
GHCND:USW00094745,20101105,46.8,16.5,55.1,38.6,7.3,6,8.2,7.5
GHCND:USW00094745,20101106,46.6,16.4,54.8,38.4,7.3,6,8.2,7.5
GHCND:USW00094745,20101107,46.3,16.3,54.4,38.1,7.3,6,8.3,7.6
GHCND:USW00094745,20101108,46,16.2,54.1,37.9,7.4,6,8.3,7.6
GHCND:USW00094745,20101109,45.7,16.1,53.8,37.7,7.4,6,8.3,7.6
GHCND:USW00094745,20101110,45.5,16,53.5,37.5,7.4,6,8.3,7.7
GHCND:USW00094745,20101111,45.2,15.9,53.1,37.2,7.5,6,8.4,7.7
GHCND:USW00094745,20101112,44.9,15.8,52.8,37,7.5,6,8.4,7.8
GHCND:USW00094745,20101113,44.6,15.6,52.4,36.8,7.5,5.9,8.4,7.8
GHCND:USW00094745,20101114,44.3,15.5,52.1,36.5,7.6,5.9,8.4,7.8
GHCND:USW00094745,20101115,44,15.4,51.7,36.3,7.6,5.9,8.5,7.9
GHCND:USW00094745,20101116,43.7,15.3,51.4,36,7.7,5.9,8.5,7.9
GHCND:USW00094745,20101117,43.4,15.2,51,35.8,7.7,5.9,8.6,7.9
GHCND:USW00094745,20101118,43.1,15.1,50.6,35.5,7.7,5.8,8.6,7.9
GHCND:USW00094745,20101119,42.8,15,50.3,35.3,7.8,5.8,8.7,7.9
GHCND:USW00094745,20101120,42.4,14.9,49.9,35,7.8,5.8,8.7,7.9
GHCND:USW00094745,20101121,42.1,14.8,49.5,34.7,7.8,5.7,8.7,8
GHCND:USW00094745,20101122,41.8,14.7,49.1,34.4,7.9,5.7,8.8,8
GHCND:USW00094745,20101123,41.4,14.6,48.7,34.2,7.9,5.7,8.8,8
GHCND:USW00094745,20101124,41.1,14.5,48.4,33.9,7.9,5.7,8.8,8
GHCND:USW00094745,20101125,40.8,14.4,48,33.6,8,5.7,8.9,8.1
GHCND:USW00094745,20101126,40.4,14.3,47.6,33.3,8,5.7,8.9,8.1
GHCND:USW00094745,20101127,40.1,14.2,47.2,32.9,8,5.7,9,8.1
GHCND:USW00094745,20101128,39.7,14.2,46.8,32.6,8.1,5.6,9,8.1
GHCND:USW00094745,20101129,39.4,14.1,46.4,32.3,8.1,5.6,9,8.2
GHCND:USW00094745,20101130,39,14,46,32,8.1,5.6,9,8.2
GHCND:USW00094745,20101201,38.6,13.9,45.6,31.7,8.1,5.6,9.1,8.2
GHCND:USW00094745,20101202,38.3,13.9,45.2,31.3,8.2,5.6,9.1,8.2
GHCND:USW00094745,20101203,37.9,13.8,44.8,31,8.2,5.5,9.1,8.3
GHCND:USW00094745,20101204,37.6,13.8,44.4,30.7,8.2,5.5,9.1,8.3
GHCND:USW00094745,20101205,37.2,13.7,44.1,30.3,8.3,5.5,9.2,8.4
GHCND:USW00094745,20101206,36.8,13.7,43.7,30,8.3,5.5,9.2,8.4
GHCND:USW00094745,20101207,36.5,13.6,43.3,29.6,8.3,5.5,9.2,8.4
GHCND:USW00094745,20101208,36.1,13.6,42.9,29.3,8.4,5.4,9.3,8.5
GHCND:USW00094745,20101209,35.8,13.6,42.5,29,8.4,5.4,9.3,8.5
GHCND:USW00094745,20101210,35.4,13.5,42.2,28.6,8.5,5.4,9.3,8.5
GHCND:USW00094745,20101211,35,13.5,41.8,28.3,8.5,5.4,9.4,8.5
GHCND:USW00094745,20101212,34.7,13.5,41.5,27.9,8.5,5.4,9.4,8.6
GHCND:USW00094745,20101213,34.4,13.5,41.1,27.6,8.5,5.4,9.4,8.6
GHCND:USW00094745,20101214,34,13.5,40.8,27.3,8.6,5.4,9.4,8.6
GHCND:USW00094745,20101215,33.7,13.5,40.4,26.9,8.6,5.4,9.5,8.6
GHCND:USW00094745,20101216,33.4,13.5,40.1,26.6,8.6,5.4,9.5,8.7
GHCND:USW00094745,20101217,33,13.5,39.8,26.3,8.7,5.3,9.5,8.7
GHCND:USW00094745,20101218,32.7,13.5,39.5,26,8.7,5.3,9.5,8.7
GHCND:USW00094745,20101219,32.4,13.5,39.2,25.7,8.7,5.3,9.5,8.8
GHCND:USW00094745,20101220,32.1,13.5,38.9,25.4,8.8,5.3,9.6,8.8
GHCND:USW00094745,20101221,31.8,13.5,38.6,25.1,8.8,5.3,9.6,8.8
GHCND:USW00094745,20101222,31.5,13.5,38.3,24.8,8.8,5.3,9.6,8.9
GHCND:USW00094745,20101223,31.3,13.5,38,24.5,8.9,5.3,9.6,8.9
GHCND:USW00094745,20101224,31,13.5,37.8,24.2,8.9,5.3,9.7,8.9
GHCND:USW00094745,20101225,30.7,13.6,37.5,24,9,5.3,9.7,9
GHCND:USW00094745,20101226,30.5,13.6,37.3,23.7,9,5.3,9.7,9
GHCND:USW00094745,20101227,30.3,13.6,37.1,23.5,9.1,5.3,9.8,9.1
GHCND:USW00094745,20101228,30,13.6,36.9,23.2,9.1,5.3,9.9,9.2
GHCND:USW00094745,20101229,29.8,13.7,36.7,23,9.2,5.3,9.9,9.2
GHCND:USW00094745,20101230,29.6,13.7,36.5,22.8,9.3,5.3,10,9.3
GHCND:USW00094745,20101231,29.4,13.7,36.3,22.6,9.4,5.3,10.1,9.4
GHCND:USC00301595,20100101,22,16.7,30.4,13.7,11.1,7.8,11.6,11.7
GHCND:USC00301595,20100102,21.8,16.8,30.2,13.5,11.1,7.9,11.7,11.8
GHCND:USC00301595,20100103,21.7,16.8,30.1,13.3,11.2,7.9,11.8,11.9
GHCND:USC00301595,20100104,21.5,16.9,30,13.1,11.3,8,11.9,12
GHCND:USC00301595,20100105,21.4,17,29.9,12.9,11.3,8,11.9,12
GHCND:USC00301595,20100106,21.3,17.1,29.8,12.8,11.4,8.1,12,12.1
GHCND:USC00301595,20100107,21.2,17.2,29.8,12.6,11.5,8.1,12.1,12.2
GHCND:USC00301595,20100108,21.1,17.2,29.7,12.5,11.6,8.2,12.2,12.3
GHCND:USC00301595,20100109,21,17.3,29.7,12.4,11.7,8.2,12.3,12.4
GHCND:USC00301595,20100110,20.9,17.4,29.6,12.3,11.7,8.3,12.3,12.5
GHCND:USC00301595,20100111,20.9,17.5,29.6,12.2,11.8,8.3,12.4,12.6
GHCND:USC00301595,20100112,20.8,17.5,29.6,12.1,11.8,8.3,12.4,12.6
GHCND:USC00301595,20100113,20.8,17.6,29.6,12,11.8,8.4,12.4,12.7
GHCND:USC00301595,20100114,20.8,17.7,29.6,11.9,11.8,8.4,12.4,12.7
GHCND:USC00301595,20100115,20.8,17.7,29.6,11.9,11.9,8.5,12.4,12.7
GHCND:USC00301595,20100116,20.8,17.8,29.6,11.9,11.9,8.5,12.4,12.8
GHCND:USC00301595,20100117,20.8,17.8,29.7,11.8,11.9,8.6,12.4,12.8
GHCND:USC00301595,20100118,20.8,17.9,29.7,11.8,11.9,8.6,12.4,12.8
GHCND:USC00301595,20100119,20.8,17.9,29.8,11.8,11.8,8.6,12.3,12.8
GHCND:USC00301595,20100120,20.8,18,29.8,11.8,11.8,8.7,12.3,12.8
GHCND:USC00301595,20100121,20.9,18,29.9,11.9,11.8,8.7,12.3,12.8
GHCND:USC00301595,20100122,20.9,18.1,30,11.9,11.8,8.7,12.3,12.8
GHCND:USC00301595,20100123,21,18.1,30.1,11.9,11.7,8.7,12.2,12.8
GHCND:USC00301595,20100124,21,18.2,30.1,12,11.7,8.7,12.2,12.7
GHCND:USC00301595,20100125,21.1,18.2,30.2,12,11.6,8.7,12.1,12.7
GHCND:USC00301595,20100126,21.2,18.3,30.3,12.1,11.5,8.7,12,12.6
GHCND:USC00301595,20100127,21.3,18.3,30.4,12.1,11.5,8.7,12,12.5
GHCND:USC00301595,20100128,21.4,18.3,30.5,12.2,11.4,8.6,11.9,12.5
GHCND:USC00301595,20100129,21.5,18.4,30.7,12.3,11.3,8.6,11.8,12.4
GHCND:USC00301595,20100130,21.6,18.4,30.8,12.4,11.3,8.6,11.8,12.3
GHCND:USC00301595,20100131,21.7,18.4,30.9,12.5,11.2,8.6,11.7,12.2
GHCND:USC00301595,20100201,21.8,18.5,31,12.5,11.1,8.6,11.7,12.2
GHCND:USC00301595,20100202,21.9,18.5,31.2,12.7,11,8.5,11.6,12.1
GHCND:USC00301595,20100203,22,18.5,31.3,12.8,11,8.5,11.6,12
GHCND:USC00301595,20100204,22.2,18.6,31.4,12.9,10.9,8.5,11.5,11.9
GHCND:USC00301595,20100205,22.3,18.6,31.6,13,10.8,8.4,11.4,11.8
GHCND:USC00301595,20100206,22.4,18.6,31.7,13.1,10.7,8.4,11.4,11.7
GHCND:USC00301595,20100207,22.6,18.7,31.9,13.2,10.6,8.4,11.3,11.6
GHCND:USC00301595,20100208,22.7,18.7,32.1,13.4,10.6,8.4,11.3,11.6
GHCND:USC00301595,20100209,22.9,18.7,32.2,13.5,10.5,8.4,11.2,11.5
GHCND:USC00301595,20100210,23,18.8,32.4,13.6,10.5,8.4,11.2,11.4
GHCND:USC00301595,20100211,23.2,18.8,32.6,13.8,10.5,8.3,11.2,11.4
GHCND:USC00301595,20100212,23.3,18.8,32.7,13.9,10.4,8.3,11.1,11.3
GHCND:USC00301595,20100213,23.5,18.9,32.9,14,10.4,8.3,11.1,11.3
GHCND:USC00301595,20100214,23.6,18.9,33.1,14.2,10.3,8.3,11.1,11.2
GHCND:USC00301595,20100215,23.8,18.9,33.3,14.4,10.3,8.3,11.1,11.2
GHCND:USC00301595,20100216,24,18.9,33.5,14.5,10.3,8.3,11.1,11.1
GHCND:USC00301595,20100217,24.2,19,33.6,14.7,10.3,8.3,11.1,11.1
GHCND:USC00301595,20100218,24.3,19,33.8,14.8,10.2,8.3,11.1,11.1
GHCND:USC00301595,20100219,24.5,19,34,15,10.2,8.3,11.1,11
GHCND:USC00301595,20100220,24.7,19.1,34.2,15.2,10.2,8.3,11.1,11
GHCND:USC00301595,20100221,24.9,19.1,34.4,15.4,10.2,8.3,11.1,11
GHCND:USC00301595,20100222,25.1,19.1,34.7,15.5,10.2,8.4,11.1,10.9
GHCND:USC00301595,20100223,25.3,19.2,34.9,15.7,10.2,8.4,11.2,10.9
GHCND:USC00301595,20100224,25.5,19.2,35.1,15.9,10.2,8.4,11.2,10.9
GHCND:USC00301595,20100225,25.7,19.2,35.3,16.1,10.2,8.4,11.3,10.9
GHCND:USC00301595,20100226,25.9,19.3,35.6,16.3,10.2,8.4,11.3,10.9
GHCND:USC00301595,20100227,26.2,19.3,35.8,16.5,10.3,8.4,11.4,10.9
GHCND:USC00301595,20100228,26.4,19.3,36,16.7,10.3,8.5,11.4,10.9
GHCND:USC00301595,20100301,26.6,19.4,36.3,16.9,10.3,8.5,11.4,10.9
GHCND:USC00301595,20100302,26.9,19.4,36.6,17.2,10.3,8.5,11.5,10.9
GHCND:USC00301595,20100303,27.1,19.4,36.8,17.4,10.3,8.5,11.5,10.8
GHCND:USC00301595,20100304,27.4,19.4,37.1,17.6,10.3,8.5,11.5,10.8
GHCND:USC00301595,20100305,27.6,19.5,37.4,17.9,10.3,8.5,11.5,10.8
GHCND:USC00301595,20100306,27.9,19.5,37.7,18.1,10.3,8.4,11.6,10.7
GHCND:USC00301595,20100307,28.2,19.5,37.9,18.4,10.3,8.4,11.6,10.7
GHCND:USC00301595,20100308,28.5,19.6,38.2,18.7,10.3,8.4,11.6,10.6
GHCND:USC00301595,20100309,28.8,19.6,38.6,19,10.2,8.4,11.6,10.6
GHCND:USC00301595,20100310,29.1,19.6,38.9,19.2,10.2,8.4,11.6,10.5
GHCND:USC00301595,20100311,29.4,19.7,39.2,19.5,10.2,8.4,11.6,10.5
GHCND:USC00301595,20100312,29.7,19.7,39.5,19.8,10.1,8.4,11.5,10.4
GHCND:USC00301595,20100313,30,19.7,39.9,20.1,10.1,8.4,11.5,10.3
GHCND:USC00301595,20100314,30.3,19.8,40.2,20.5,10,8.4,11.5,10.2
GHCND:USC00301595,20100315,30.7,19.8,40.6,20.8,10,8.4,11.5,10.1
GHCND:USC00301595,20100316,31,19.9,41,21.1,9.9,8.4,11.5,10
GHCND:USC00301595,20100317,31.4,19.9,41.3,21.4,9.9,8.4,11.5,9.9
GHCND:USC00301595,20100318,31.8,19.9,41.7,21.8,9.8,8.4,11.5,9.8
GHCND:USC00301595,20100319,32.1,20,42.1,22.1,9.8,8.4,11.6,9.7
GHCND:USC00301595,20100320,32.5,20,42.5,22.5,9.7,8.4,11.6,9.6
GHCND:USC00301595,20100321,32.9,20.1,42.9,22.9,9.7,8.4,11.6,9.5
GHCND:USC00301595,20100322,33.3,20.1,43.4,23.3,9.7,8.4,11.6,9.4
GHCND:USC00301595,20100323,33.7,20.2,43.8,23.6,9.6,8.5,11.6,9.3
GHCND:USC00301595,20100324,34.1,20.2,44.2,24,9.6,8.5,11.6,9.2
GHCND:USC00301595,20100325,34.5,20.3,44.7,24.4,9.5,8.5,11.6,9.1
GHCND:USC00301595,20100326,35,20.3,45.1,24.8,9.4,8.4,11.5,9
GHCND:USC00301595,20100327,35.4,20.4,45.6,25.2,9.4,8.4,11.5,8.9
GHCND:USC00301595,20100328,35.8,20.4,46.1,25.6,9.3,8.4,11.4,8.8
GHCND:USC00301595,20100329,36.3,20.5,46.5,26,9.2,8.4,11.4,8.7
GHCND:USC00301595,20100330,36.7,20.6,47,26.5,9.2,8.4,11.4,8.6
GHCND:USC00301595,20100331,37.2,20.6,47.5,26.9,9.1,8.4,11.4,8.5
GHCND:USC00301595,20100401,37.7,20.7,48,27.3,9.1,8.5,11.4,8.4
GHCND:USC00301595,20100402,38.1,20.8,48.5,27.7,9,8.5,11.4,8.3
GHCND:USC00301595,20100403,38.6,20.9,49,28.1,9,8.5,11.4,8.2
GHCND:USC00301595,20100404,39,20.9,49.5,28.6,8.9,8.5,11.4,8.1
GHCND:USC00301595,20100405,39.5,21,50,29,8.9,8.5,11.4,8
GHCND:USC00301595,20100406,40,21.1,50.5,29.4,8.8,8.6,11.4,8
GHCND:USC00301595,20100407,40.4,21.2,51,29.9,8.8,8.6,11.4,7.9
GHCND:USC00301595,20100408,40.9,21.3,51.6,30.3,8.8,8.6,11.4,7.8
GHCND:USC00301595,20100409,41.4,21.4,52.1,30.7,8.8,8.6,11.5,7.8
GHCND:USC00301595,20100410,41.9,21.5,52.6,31.1,8.8,8.7,11.5,7.7
GHCND:USC00301595,20100411,42.3,21.6,53.1,31.5,8.8,8.7,11.5,7.7
GHCND:USC00301595,20100412,42.8,21.7,53.6,31.9,8.7,8.7,11.5,7.6
GHCND:USC00301595,20100413,43.2,21.8,54.1,32.4,8.7,8.7,11.5,7.6
GHCND:USC00301595,20100414,43.7,21.9,54.6,32.8,8.7,8.7,11.5,7.6
GHCND:USC00301595,20100415,44.1,22,55.1,33.2,8.7,8.7,11.5,7.5
GHCND:USC00301595,20100416,44.6,22.1,55.6,33.6,8.6,8.7,11.5,7.5
GHCND:USC00301595,20100417,45,22.2,56.1,34,8.6,8.7,11.4,7.5
GHCND:USC00301595,20100418,45.5,22.3,56.6,34.3,8.5,8.6,11.3,7.4
GHCND:USC00301595,20100419,45.9,22.3,57.1,34.7,8.5,8.6,11.3,7.4
GHCND:USC00301595,20100420,46.3,22.4,57.5,35.1,8.4,8.6,11.2,7.4
GHCND:USC00301595,20100421,46.7,22.5,58,35.5,8.4,8.6,11.1,7.4
GHCND:USC00301595,20100422,47.1,22.6,58.5,35.8,8.3,8.5,11.1,7.4
GHCND:USC00301595,20100423,47.6,22.7,58.9,36.2,8.3,8.5,11,7.3
GHCND:USC00301595,20100424,48,22.8,59.4,36.5,8.2,8.5,11,7.3
GHCND:USC00301595,20100425,48.3,22.9,59.8,36.9,8.2,8.5,10.9,7.3
GHCND:USC00301595,20100426,48.7,23,60.2,37.2,8.1,8.5,10.8,7.3
GHCND:USC00301595,20100427,49.1,23.1,60.6,37.6,8.1,8.4,10.7,7.2
GHCND:USC00301595,20100428,49.5,23.1,61,37.9,8,8.4,10.7,7.2
GHCND:USC00301595,20100429,49.8,23.2,61.4,38.2,8,8.4,10.6,7.2
GHCND:USC00301595,20100430,50.2,23.3,61.8,38.5,7.9,8.4,10.5,7.2
GHCND:USC00301595,20100501,50.5,23.3,62.2,38.9,7.9,8.4,10.5,7.2
GHCND:USC00301595,20100502,50.9,23.4,62.6,39.2,7.9,8.4,10.5,7.2
GHCND:USC00301595,20100503,51.2,23.4,62.9,39.5,7.9,8.3,10.4,7.2
GHCND:USC00301595,20100504,51.5,23.5,63.3,39.8,7.9,8.3,10.4,7.2
GHCND:USC00301595,20100505,51.8,23.5,63.6,40.1,7.9,8.3,10.4,7.2
GHCND:USC00301595,20100506,52.2,23.5,63.9,40.4,7.8,8.3,10.3,7.2
GHCND:USC00301595,20100507,52.5,23.6,64.3,40.7,7.8,8.3,10.3,7.2
GHCND:USC00301595,20100508,52.8,23.6,64.6,41,7.8,8.2,10.2,7.2
GHCND:USC00301595,20100509,53.1,23.6,64.9,41.3,7.7,8.2,10.1,7.2
GHCND:USC00301595,20100510,53.4,23.6,65.2,41.6,7.7,8.1,10.1,7.2
GHCND:USC00301595,20100511,53.7,23.6,65.5,41.9,7.7,8.1,10,7.2
GHCND:USC00301595,20100512,54,23.6,65.8,42.2,7.7,8.1,10,7.2
GHCND:USC00301595,20100513,54.2,23.6,66,42.4,7.7,8,9.9,7.3
GHCND:USC00301595,20100514,54.5,23.6,66.3,42.7,7.7,8,9.9,7.3
GHCND:USC00301595,20100515,54.8,23.5,66.6,43,7.7,8,9.8,7.3
GHCND:USC00301595,20100516,55.1,23.5,66.8,43.3,7.6,8,9.8,7.3
GHCND:USC00301595,20100517,55.4,23.5,67.1,43.6,7.6,7.9,9.8,7.3
GHCND:USC00301595,20100518,55.7,23.4,67.4,43.9,7.6,7.9,9.7,7.3
GHCND:USC00301595,20100519,55.9,23.4,67.6,44.2,7.6,7.9,9.7,7.3
GHCND:USC00301595,20100520,56.2,23.3,67.9,44.5,7.6,7.8,9.6,7.3
GHCND:USC00301595,20100521,56.5,23.3,68.1,44.9,7.5,7.8,9.6,7.3
GHCND:USC00301595,20100522,56.8,23.2,68.4,45.2,7.5,7.7,9.5,7.3
GHCND:USC00301595,20100523,57.1,23.2,68.6,45.5,7.5,7.7,9.5,7.3
GHCND:USC00301595,20100524,57.4,23.1,68.9,45.8,7.5,7.6,9.4,7.3
GHCND:USC00301595,20100525,57.6,23,69.1,46.1,7.5,7.6,9.4,7.3
GHCND:USC00301595,20100526,57.9,22.9,69.4,46.5,7.5,7.5,9.3,7.3
GHCND:USC00301595,20100527,58.2,22.9,69.7,46.8,7.5,7.5,9.3,7.4
GHCND:USC00301595,20100528,58.5,22.8,69.9,47.1,7.5,7.5,9.2,7.3
GHCND:USC00301595,20100529,58.8,22.7,70.2,47.4,7.4,7.4,9.2,7.3
GHCND:USC00301595,20100530,59.1,22.6,70.4,47.8,7.4,7.4,9.1,7.4
GHCND:USC00301595,20100531,59.4,22.6,70.7,48.1,7.4,7.3,9,7.4
GHCND:USC00301595,20100601,59.7,22.5,70.9,48.5,7.4,7.2,9,7.4
GHCND:USC00301595,20100602,60,22.4,71.2,48.8,7.3,7.2,8.9,7.4
GHCND:USC00301595,20100603,60.3,22.3,71.5,49.2,7.3,7.1,8.8,7.4
GHCND:USC00301595,20100604,60.6,22.2,71.7,49.5,7.3,7.1,8.7,7.4
GHCND:USC00301595,20100605,60.9,22.2,72,49.8,7.2,7,8.6,7.3
GHCND:USC00301595,20100606,61.2,22.1,72.3,50.2,7.2,6.9,8.5,7.3
GHCND:USC00301595,20100607,61.5,22,72.5,50.5,7.1,6.9,8.5,7.3
GHCND:USC00301595,20100608,61.8,21.9,72.8,50.9,7.1,6.8,8.4,7.3
GHCND:USC00301595,20100609,62.2,21.9,73.1,51.2,7,6.8,8.3,7.3
GHCND:USC00301595,20100610,62.5,21.8,73.4,51.6,6.9,6.7,8.2,7.2
GHCND:USC00301595,20100611,62.8,21.7,73.6,51.9,6.9,6.7,8.1,7.2
GHCND:USC00301595,20100612,63.1,21.7,73.9,52.2,6.8,6.6,8,7.2
GHCND:USC00301595,20100613,63.4,21.6,74.2,52.6,6.8,6.5,7.9,7.1
GHCND:USC00301595,20100614,63.7,21.6,74.4,52.9,6.7,6.5,7.8,7.1
GHCND:USC00301595,20100615,63.9,21.5,74.7,53.2,6.7,6.4,7.7,7
GHCND:USC00301595,20100616,64.2,21.5,75,53.5,6.6,6.4,7.7,7
GHCND:USC00301595,20100617,64.5,21.4,75.2,53.8,6.6,6.3,7.6,6.9
GHCND:USC00301595,20100618,64.8,21.4,75.5,54.1,6.5,6.3,7.5,6.9
GHCND:USC00301595,20100619,65.1,21.3,75.7,54.4,6.5,6.2,7.5,6.9
GHCND:USC00301595,20100620,65.3,21.3,76,54.7,6.4,6.2,7.4,6.8
GHCND:USC00301595,20100621,65.6,21.3,76.2,54.9,6.4,6.2,7.4,6.7
GHCND:USC00301595,20100622,65.8,21.2,76.4,55.2,6.3,6.1,7.3,6.7
GHCND:USC00301595,20100623,66,21.2,76.7,55.4,6.3,6.1,7.2,6.6
GHCND:USC00301595,20100624,66.3,21.2,76.9,55.7,6.2,6,7.2,6.6
GHCND:USC00301595,20100625,66.5,21.2,77.1,55.9,6.2,6,7.1,6.5
